N,P,K,temperature,humidity,ph,rainfall,Soil_OC,Fertilizer_kg_ha,Pest_Index,Irrigation_mm,Yield_t_ha,label
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,1.562016916658962,211.90420759874328,0.561467883375687,477.3477446383468,3.31,maize
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,1.2625667347765006,202.54361610684083,0.5642878757090554,482.8345288861863,2.89,maize
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,0.8942842443583718,162.64273627657434,0.4909890083825682,443.0275166789621,2.77,maize
60.0,57.0,24.0,18.66116213,61.55327249,6.1212940410000005,75.03247667,0.7929107501938888,196.15681822324828,0.4690652017060301,476.7034447528027,2.93,maize
71.0,52.0,18.0,25.10787449,55.97732754,5.790770202999999,78.16077693,1.0582472415243185,190.27021472644324,0.4792784734455374,463.8714440721277,3.05,maize
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,0.887653721467415,187.4919549311738,0.4860728553523513,465.5251999290928,2.64,maize
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637000001,62.49190812,1.2514000494092092,179.62256997949896,0.5385099420925513,474.8721273816126,3.28,maize
65.0,60.0,22.0,25.36768364,72.52054555,6.6069840860000015,107.9124111,0.9973237624573544,193.54398928691347,0.6300822577390931,471.380530215942,2.54,maize
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,1.0727171087343128,173.13650283597542,0.5252149560529165,441.5147055185198,2.66,maize
78.0,58.0,15.0,25.00933355,67.816568,6.5286312660000005,62.91359494,0.9953206281931596,214.3529761668718,0.4678013626396834,454.1189174181542,3.11,maize
92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,1.0685152775314135,240.52874002085628,0.4683506316775924,500.6898701037951,3.41,maize
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,1.045348504793298,177.3071820664286,0.4964255417451935,438.83823196250967,3.38,maize
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,1.2956398794323474,197.05733709711384,0.5507556245666694,457.4216621054062,3.63,maize
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,1.0814093744130204,172.5520611736488,0.5655298046032844,496.85247804426376,2.77,maize
87.0,48.0,25.0,18.65396672,61.37879671,6.656730007999999,93.62039175,1.0454261221288013,200.2496409838965,0.3845213990219777,438.1617658274175,2.83,maize
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,1.0273180925851182,201.74843045314452,0.4701657605260791,458.23703842098894,2.79,maize
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,1.2385317379728835,199.2553217045221,0.5544984683928258,509.6352093221348,3.47,maize
67.0,35.0,22.0,23.30546753,63.24648023,6.385684213999999,108.7603001,0.8816142563798868,160.1721028031203,0.5106154020308891,487.4139702743195,2.89,maize
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,0.9153725105945528,167.94063941877752,0.5332017540574606,526.9379303381098,3.23,maize
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,1.1358208718446,217.10900994098407,0.4664096084725435,476.0276128019827,3.11,maize
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,1.0157029702169376,210.04016505554367,0.6216442352707116,488.1833737695341,2.93,maize
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,88.55123143,0.7357787360348284,228.1739366999412,0.2092019529358217,432.9801837369397,1.91,chickpea
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,79.92698081,0.5860784526368235,231.65231308209096,0.2562327299320129,442.8659329483381,1.76,chickpea
39.0,58.0,85.0,17.88776475,15.40589717,5.9969320370000005,68.54932919,0.7983051243175276,223.799798731191,0.2655878083330426,410.9369952312692,2.09,chickpea
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,0.6253802052034902,224.9251733451092,0.277547211743633,511.6755562269559,1.29,chickpea
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172000001,79.26357665,0.5222330632042909,255.10178135447805,0.16846055165523,444.8170278777176,1.56,chickpea
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,0.5262174960084878,256.1069157768552,0.2033132382695476,453.5202855875882,1.49,chickpea
58.0,70.0,84.0,20.6543203,16.60820843,6.231049027999999,74.6631118,0.931503526720866,242.50628144608604,0.1819418310408435,448.02715794215146,2.08,chickpea
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267000001,82.61734721,0.9413785950912208,275.4459862681876,0.247114808440483,488.23761023990426,2.23,chickpea
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,0.7715047686306047,241.17094831737387,0.2568765942373933,456.8810148884798,1.84,chickpea
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,0.9652731490654722,215.77605066871072,0.1772277035653798,428.8698053770115,1.7,chickpea
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847000001,93.55280105,0.9370890510693166,265.2816646563229,0.2441372169825135,469.69707587558185,1.64,chickpea
43.0,66.0,79.0,19.46233971,15.22538951,7.976607593,74.58565097,0.8435565640180599,261.06897877618826,0.0898035050788598,432.40244828569314,1.34,chickpea
58.0,63.0,81.0,19.81344531,14.69765308,6.515499548999999,78.96514709,0.9754001763493202,235.1618279063338,0.2655700315567612,445.91268115053526,1.58,chickpea
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,0.5951391251305798,206.23745768478605,0.1990925168994986,406.0824520612176,1.23,chickpea
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,0.5384730755359655,231.26492200265253,0.1846332316255581,437.09940482407177,1.56,chickpea
28.0,72.0,84.0,18.72963144,19.18197264,6.481783042999999,71.58010169,0.6558969220493267,238.0724296623847,0.1950494857272636,483.7757734016144,1.54,chickpea
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,0.7227174785462428,240.27214412859288,0.2744719480706707,417.5565786669123,1.14,chickpea
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,0.6663181393259991,249.10883824600745,0.066527986230131,423.0422317113485,1.29,chickpea
25.0,78.0,76.0,17.48042641,15.7559405,7.228963452,66.96980581,0.5014636452170896,234.8604388139221,0.1829982002970379,482.95912670601575,1.51,chickpea
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,0.6181874139386323,208.1029180753337,0.2012642685717817,443.2295097772084,1.74,chickpea
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957000001,71.31007253,0.7914658566673509,254.7097655993217,0.1692722226870825,538.4510265487793,1.73,chickpea
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,0.3632734807408251,237.5438498864166,0.2913201693084483,519.2678474007313,1.53,chickpea
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,0.6786260190374513,231.5591388389796,0.1647098519305447,434.65181946746543,1.23,chickpea
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,0.7387284128810347,260.34784575279207,0.263237695021783,481.1846269121044,2.2,chickpea
59.0,62.0,83.0,18.57665902,19.22008229,8.104396057999999,72.94940441,0.8428068134210567,231.03338746166412,0.2303990057219708,499.5290722963836,1.78,chickpea
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,0.6288950596967366,224.71382134026751,0.2460589810067757,459.748959099268,1.89,chickpea
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,0.6664280019095463,239.5808616257121,0.1665484503744581,430.25929816505385,1.8,chickpea
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,0.7822255222070693,252.06713474501032,0.2016349827704787,454.9211261507583,2.01,chickpea
54.0,77.0,85.0,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,0.7684696290740032,282.8653003980576,0.2688623739605366,461.0685629655767,1.95,chickpea
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,0.7979597748934676,236.98884153530088,0.2340887737031722,458.0064627508814,1.8,chickpea
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,0.5069633368282863,244.469088888404,0.119980533326162,479.51013469493455,1.55,chickpea
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,0.7416458589581975,240.70503491961827,0.1700599847435031,450.902302249832,2.06,chickpea
32.0,60.0,83.0,19.69141713,19.44225438,8.829273328,91.76071648,0.6245571839903814,224.64671773688644,0.2583202809457364,423.6793570926257,1.28,chickpea
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,0.4548399652394183,223.38468613145747,0.2582048616706628,476.947781980495,0.96,chickpea
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,0.8243944089325326,238.3796188306141,0.1823249350870189,471.8479088170663,1.5,chickpea
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,0.6433919022318011,211.4570960674996,0.0780132137424862,421.3503090629984,1.85,chickpea
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,0.6674857413342392,240.02791106492492,0.2399345613868516,496.6409531797324,1.65,chickpea
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,81.70769297,0.8086454314769427,244.3907075716226,0.1449939162094678,415.1778728967176,1.92,chickpea
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,83.74879344,0.6938213535231612,242.4485364414268,0.1289104281338794,448.9078027985307,2.02,chickpea
54.0,61.0,77.0,18.81198127,15.21618225,6.206582192999999,77.54294240000002,0.9252433334796224,217.90134348891985,0.0530713871174596,464.7168015140717,2.11,chickpea
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,0.6007479261567299,250.2437585630813,0.2514541712965537,452.9853018004421,1.3,chickpea
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,0.8785263558533101,263.7218111803573,0.2174780747802483,450.7936280934642,1.58,chickpea
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,0.7104987278980457,217.61605957341573,0.1825729130710541,535.6116674992434,1.48,chickpea
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,0.956575519417012,266.34561707867795,0.2703270038414714,451.687235098833,1.54,chickpea
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,0.5299703592944223,224.45537844172983,0.2401779865711536,537.9884531641574,1.68,chickpea
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,0.6165498764159052,230.9523082299659,0.2802863983360958,477.7400157019316,1.27,chickpea
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,0.7725054688839044,245.4133619352024,0.1406150128649835,477.12989751935976,1.8,chickpea
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,0.5046670767426288,232.4838829952552,0.2072983952223018,474.66863234163,1.67,chickpea
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,1.0465454240281096,239.24351501620407,0.1233900859392659,550.4068208075586,2.08,chickpea
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,0.8604981710960955,237.6418842152561,0.2050294920938933,434.14142951205656,2.2,chickpea
43.0,79.0,79.0,19.40751744,18.98030507,7.8067476560000015,80.25064637,0.6039116045664954,237.25712126778137,0.2084518995583328,436.1368160619083,1.67,chickpea
44.0,74.0,85.0,20.18649426,19.63719995,7.150681303,78.26039559,0.8317861947054777,240.52266687654333,0.2535010756831535,449.0936185128424,1.57,chickpea
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,0.7522156197012633,205.99232564925967,0.1939730889704282,475.38639056893686,1.67,chickpea
29.0,77.0,75.0,17.50361137,15.48083156,7.778591617999999,72.9446671,0.6932465260551146,220.2636001633387,0.2213149024073291,425.2821991556228,1.5,chickpea
20.0,60.0,78.0,18.17234999,14.70085967,6.358740355,90.7760707,0.3480630034045986,218.2307809856893,0.244411925610278,459.8941064795582,1.13,chickpea
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,0.8115765927133749,273.3086923300389,0.3118145805091571,522.9874997624102,1.62,chickpea
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,0.7966911149186623,229.29920137944936,0.2018050353490271,476.47311376874336,1.73,chickpea
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,0.7192330534381219,249.59106750803065,0.1728873025400144,455.6401818607417,1.85,chickpea
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,0.9343819428146228,265.495276654544,0.2120510648791538,462.0489951694912,1.51,chickpea
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,0.5774634053429337,233.0800340637892,0.1578060966363561,500.62969864654696,1.64,chickpea
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,80.6405403,0.4473069528421917,216.1393290187413,0.2860987507618268,444.5844765028586,1.51,chickpea
51.0,72.0,75.0,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,0.80404746439382,259.14023627539586,0.182621284619405,525.2805392179774,1.89,chickpea
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,91.94595352,0.5458732659930927,272.23373429020984,0.1826426889396338,516.0548389114307,1.9,chickpea
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,0.417561235866571,199.43506366509047,0.1961540036957774,470.1893959998536,1.32,chickpea
52.0,73.0,79.0,17.25769499,18.74943955,7.840339388999999,94.00287214,0.794743184860684,267.0373409658391,0.2737546713269154,455.65167521770064,1.93,chickpea
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,0.465221681803515,242.3093625590012,0.222346399131759,492.4612250472468,1.41,chickpea
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,0.9032411303931636,219.55070843732128,0.2000845848068142,498.0605149868198,1.44,chickpea
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232000001,68.97806542,0.5669858622039367,242.56906753171404,0.2750360170745098,456.8421826482176,1.8,chickpea
52.0,56.0,85.0,20.118744600000007,14.44228303,6.81712422,88.68168643,0.7759955513303016,253.24993489216604,0.1620874547202458,445.5216595758989,2.12,chickpea
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,0.6530740577286092,236.8602927063096,0.183836806234983,445.09146552950114,1.55,chickpea
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,65.78042032,0.8641273289066116,265.0946707164902,0.2060050492738448,496.4915278300217,1.93,chickpea
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,0.496413784882056,269.45808741929045,0.1130889219124796,495.36010888370674,1.38,chickpea
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,0.6863163752154959,217.21020951047527,0.2292866220902962,426.80456257416176,1.22,chickpea
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,0.6010233061019588,208.28433095269332,0.1599226709126442,466.69954103551527,1.76,chickpea
57.0,57.0,75.0,17.09104223,18.25142068,7.785039076,87.27444866,0.7718491348952048,243.5572789340732,0.2670135946683668,422.3079338125595,2.22,chickpea
27.0,79.0,82.0,17.06579293,17.54024066,6.307004922999999,70.87150577,0.6162103474263271,248.82343757689216,0.1516042343907178,452.16449992268485,2.16,chickpea
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,0.639905969557347,234.53700439232847,0.2440340545991096,474.464208746789,1.62,chickpea
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,0.5499783122841205,260.79890994981554,0.2680018677880689,448.7904458796516,1.17,chickpea
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,68.81405149,0.6369802084990019,221.9209130041513,0.2471938145149735,472.1611698290311,1.4,chickpea
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,0.731468640313824,264.3937793454742,0.2082729070385718,428.3304747215806,1.51,chickpea
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,0.8513517345251248,236.9120876886166,0.192721720933515,476.1521229617399,1.87,chickpea
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,65.11365631,0.8362130674521047,279.79066859310944,0.1465581009765911,483.5581440946605,2.39,chickpea
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,0.8086016816145352,254.88773029752176,0.2855553184675219,447.6325933990052,1.54,chickpea
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,0.7062184501173151,241.50015118324976,0.1717982037982845,470.6848057195258,1.84,chickpea
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.52842690000001,0.9633033374656266,225.7566429613713,0.1532256699615002,473.8804195151033,2.22,chickpea
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,0.4747912200477497,256.89381830469705,0.2404678074916415,436.8729244327197,1.35,chickpea
30.0,75.0,81.0,19.41789736,16.80472243,6.4084378860000015,68.4951189,0.5848214904964417,230.19304025315728,0.1523483196206752,437.21700477994665,2.11,chickpea
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,0.7288317206484576,223.3188317310164,0.1652297867666936,525.7181273406045,1.75,chickpea
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,0.8580991867735033,244.3808263081361,0.129456954444845,453.6638652986918,1.48,chickpea
22.0,60.0,85.0,18.8392908,14.74071856,7.811997977000001,94.78189594,0.4577300480179406,188.20490265703515,0.1906746806403074,452.3153009643933,1.13,chickpea
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,0.8791877749642725,248.79243380858645,0.2402649788451753,486.2885933806094,2.17,chickpea
42.0,67.0,77.0,18.99424448,15.9362937,7.114405288,78.69707199,0.6706999065341167,225.6540833890374,0.2127017779030349,577.1745836371146,1.63,chickpea
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726000001,69.15759062,0.6310635243055789,233.60315766400345,0.2332148963816408,443.5078158833341,1.21,chickpea
35.0,63.0,76.0,17.81564548,17.60756635,7.714153037999999,90.82097601,0.7349602097021024,245.65448005203223,0.2530849289632896,472.6738404017953,1.83,chickpea
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,0.6357015485965047,208.15239658581115,0.184497681942341,451.9945447211768,1.73,chickpea
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,0.8007090404739345,253.19807780121965,0.193233849481014,465.88174736269866,1.63,chickpea
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,0.869959987543325,236.81555604502287,0.2089956116724258,455.3009689697963,1.53,chickpea
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,0.6907299520876609,220.8035974725625,0.2743263179330951,447.13522619598245,1.3,chickpea
